day,interval,detid,flow,occ,error,city,speed
2017-09-21,34500,PGR01_101727_Hereweg_N_ID_8611_1,336.0,7.62574568288854,,groningen,44.0612648221344
2017-09-21,34500,PGR01_101727_Hereweg_N_ID_8611_2,24.0,0.537580886012942,1.0,groningen,44.6444444444445
2017-09-21,34800,PGR01_101727_Hereweg_N_ID_8611_1,348.0,7.19704298740773,,groningen,48.353191805145
2017-09-21,34800,PGR01_101727_Hereweg_N_ID_8611_2,12.0,0.244897959183673,1.0,groningen,49.0
2017-09-21,35100,PGR01_101727_Hereweg_N_ID_8611_1,360.0,7.50995758644163,,groningen,47.9363559455967
2017-09-21,35100,PGR01_101727_Hereweg_N_ID_8611_2,24.0,0.497435897435897,1.0,groningen,48.2474226804124
2017-09-21,35400,PGR01_101727_Hereweg_N_ID_8611_1,444.0,9.76319055060208,,groningen,45.4769368372739
2017-09-21,35400,PGR01_101727_Hereweg_N_ID_8611_2,24.0,0.510638297872341,1.0,groningen,47.0
2017-09-21,35700,PGR01_101727_Hereweg_N_ID_8611_1,312.0,6.96563011456629,,groningen,44.7913533834586
2017-09-21,35700,PGR01_101727_Hereweg_N_ID_8611_2,12.0,0.266666666666667,1.0,groningen,45.0
2017-09-21,36000,PGR01_101727_Hereweg_N_ID_8611_1,324.0,6.82578489305065,,groningen,47.4670686340944
2017-09-21,36000,PGR01_101727_Hereweg_N_ID_8611_2,0.0,0.0,1.0,groningen,0.0
2017-09-21,36300,PGR01_101727_Hereweg_N_ID_8611_1,336.0,7.47805732120428,,groningen,44.9314555328776
2017-09-21,36300,PGR01_101727_Hereweg_N_ID_8611_2,24.0,0.658646616541353,1.0,groningen,36.4383561643836
2017-09-21,36600,PGR01_101727_Hereweg_N_ID_8611_1,360.0,7.81052846670583,,groningen,46.0916315118218
2017-09-21,36600,PGR01_101727_Hereweg_N_ID_8611_2,0.0,0.0,1.0,groningen,0.0
2017-09-21,36900,PGR01_101727_Hereweg_N_ID_8611_1,420.0,9.30783891826792,,groningen,45.1232561809479
2017-09-21,36900,PGR01_101727_Hereweg_N_ID_8611_2,24.0,0.516483516483516,1.0,groningen,46.468085106383
2017-09-21,37200,PGR01_101727_Hereweg_N_ID_8611_1,360.0,8.18179597420363,,groningen,44.0001194279402
2017-09-21,37200,PGR01_101727_Hereweg_N_ID_8611_2,24.0,0.939271255060729,1.0,groningen,25.551724137931
2017-09-21,37500,PGR01_101727_Hereweg_N_ID_8611_1,336.0,6.87546925124565,,groningen,48.8693917057553
2017-09-21,37500,PGR01_101727_Hereweg_N_ID_8611_2,12.0,0.230769230769231,1.0,groningen,52.0
2017-09-21,37800,PGR01_101727_Hereweg_N_ID_8611_1,264.0,5.81729112610275,,groningen,45.3819474180012
2017-09-21,37800,PGR01_101727_Hereweg_N_ID_8611_2,12.0,0.375,1.0,groningen,32.0
2017-09-21,38100,PGR01_101727_Hereweg_N_ID_8611_1,300.0,7.04428068344855,,groningen,42.5877408185749
2017-09-21,38100,PGR01_101727_Hereweg_N_ID_8611_2,60.0,1.47952718676123,1.0,groningen,40.5534961012399
2017-09-21,38400,PGR01_101727_Hereweg_N_ID_8611_1,360.0,7.65459332526863,,groningen,47.0305847355211
2017-09-21,38400,PGR01_101727_Hereweg_N_ID_8611_2,84.0,1.97073170731707,1.0,groningen,42.6237623762376
2017-09-21,38700,PGR01_101727_Hereweg_N_ID_8611_1,372.0,8.11651634550166,,groningen,45.8324709967682
2017-09-21,38700,PGR01_101727_Hereweg_N_ID_8611_2,12.0,0.272727272727273,1.0,groningen,44.0
2017-09-21,39000,PGR01_101727_Hereweg_N_ID_8611_1,372.0,9.2378498900238,,groningen,40.2691107160913
2017-09-21,39000,PGR01_101727_Hereweg_N_ID_8611_2,60.0,2.01063829787234,1.0,groningen,29.8412698412698
2017-09-21,39300,PGR01_101727_Hereweg_N_ID_8611_1,288.0,6.05263929618768,,groningen,47.5825480268417
2017-09-21,39300,PGR01_101727_Hereweg_N_ID_8611_2,24.0,0.454417952314166,1.0,groningen,52.8148148148148
2017-09-21,39600,PGR01_101727_Hereweg_N_ID_8611_1,372.0,8.65865272938444,,groningen,42.9628039865327
2017-09-21,39600,PGR01_101727_Hereweg_N_ID_8611_2,0.0,0.0,1.0,groningen,0.0
2017-09-21,39900,PGR01_101727_Hereweg_N_ID_8611_1,324.0,7.08550724637681,,groningen,45.7271425649417
2017-09-21,39900,PGR01_101727_Hereweg_N_ID_8611_2,36.0,0.857466979985414,1.0,groningen,41.984123984124
2017-09-21,40200,PGR01_101727_Hereweg_N_ID_8611_1,312.0,6.87654432523998,,groningen,45.3716263930447
2017-09-21,40200,PGR01_101727_Hereweg_N_ID_8611_2,12.0,0.363636363636364,1.0,groningen,33.0
2017-09-21,40500,PGR01_101727_Hereweg_N_ID_8611_1,324.0,6.80008514043916,,groningen,47.6464622587175
2017-09-21,40500,PGR01_101727_Hereweg_N_ID_8611_2,12.0,0.24,1.0,groningen,50.0
2017-09-21,40800,PGR01_101727_Hereweg_N_ID_8611_1,348.0,7.8079307696329,,groningen,44.5700673158456
2017-09-21,40800,PGR01_101727_Hereweg_N_ID_8611_2,48.0,1.27254901960784,1.0,groningen,37.7195685670262
2017-09-21,41100,PGR01_101727_Hereweg_N_ID_8611_1,228.0,4.84042553191489,,groningen,47.1032967032967
2017-09-21,41100,PGR01_101727_Hereweg_N_ID_8611_2,12.0,0.2,1.0,groningen,60.0
2017-09-21,41400,PGR01_101727_Hereweg_N_ID_8611_1,300.0,6.09191489361702,,groningen,49.2455993294216
2017-09-21,41400,PGR01_101727_Hereweg_N_ID_8611_2,12.0,0.27906976744186,1.0,groningen,43.0
2017-09-21,41700,PGR01_101727_Hereweg_N_ID_8611_1,324.0,6.818589465246,,groningen,47.5171590328779
2017-09-21,41700,PGR01_101727_Hereweg_N_ID_8611_2,24.0,0.615384615384615,1.0,groningen,39.0
2017-09-21,42000,PGR01_101727_Hereweg_N_ID_8611_1,372.0,8.49593999843746,,groningen,43.7856199629961
2017-09-21,42000,PGR01_101727_Hereweg_N_ID_8611_2,24.0,0.571428571428571,1.0,groningen,42.0
2017-09-21,42300,PGR01_101727_Hereweg_N_ID_8611_1,432.0,9.69778332044526,,groningen,44.5462623493804
2017-09-21,42300,PGR01_101727_Hereweg_N_ID_8611_2,36.0,0.731457800511509,1.0,groningen,49.2167832167832
2017-09-21,42600,PGR01_101727_Hereweg_N_ID_8611_1,528.0,11.6022863073616,,groningen,45.5082719054251
2017-09-21,42600,PGR01_101727_Hereweg_N_ID_8611_2,36.0,0.705882352941177,1.0,groningen,51.0
2017-09-21,42900,PGR01_101727_Hereweg_N_ID_8611_1,468.0,10.0860544217687,,groningen,46.4007014467339
2017-09-21,42900,PGR01_101727_Hereweg_N_ID_8611_2,36.0,0.806324110671937,1.0,groningen,44.6470588235294
2017-09-21,43200,PGR01_101727_Hereweg_N_ID_8611_1,552.0,12.8928217634971,,groningen,42.8145219196977
2017-09-21,43200,PGR01_101727_Hereweg_N_ID_8611_2,36.0,1.02727272727273,1.0,groningen,35.0442477876106
2017-09-21,43500,PGR01_101727_Hereweg_N_ID_8611_1,360.0,7.6951701309571,,groningen,46.782591401293
2017-09-21,43500,PGR01_101727_Hereweg_N_ID_8611_2,48.0,0.971008403361344,1.0,groningen,49.4331458243185
2017-09-21,43800,PGR01_101727_Hereweg_N_ID_8611_1,408.0,9.03174069224023,,groningen,45.1740161617505
2017-09-21,43800,PGR01_101727_Hereweg_N_ID_8611_2,24.0,0.61003861003861,1.0,groningen,39.3417721518987
2017-09-21,44100,PGR01_101727_Hereweg_N_ID_8611_1,360.0,7.70583908570761,,groningen,46.717819564609
2017-09-21,44100,PGR01_101727_Hereweg_N_ID_8611_2,0.0,0.0,1.0,groningen,0.0
2017-09-21,44400,PGR01_101727_Hereweg_N_ID_8611_1,336.0,7.25720057720058,,groningen,46.2988443581933
2017-09-21,44400,PGR01_101727_Hereweg_N_ID_8611_2,12.0,0.260869565217391,1.0,groningen,46.0
2017-09-21,44700,PGR01_101727_Hereweg_N_ID_8611_1,492.0,11.1059987631416,,groningen,44.3003831076265
2017-09-21,44700,PGR01_101727_Hereweg_N_ID_8611_2,24.0,0.607692307692308,1.0,groningen,39.493670886076
2017-09-21,45000,PGR01_101727_Hereweg_N_ID_8611_1,504.0,11.5772470690404,,groningen,43.5336653864618
2017-09-21,45000,PGR01_101727_Hereweg_N_ID_8611_2,36.0,0.773755656108597,1.0,groningen,46.5263157894737
2017-09-21,45300,PGR01_101727_Hereweg_N_ID_8611_1,585.0,13.2987804878049,,groningen,43.9889958734525
2017-09-21,45300,PGR01_101727_Hereweg_N_ID_8611_2,30.0,1.04691075514874,1.0,groningen,28.655737704918
2017-09-21,45600,PGR01_101727_Hereweg_N_ID_8611_1,264.0,5.52827676525156,,groningen,47.7544832160709
2017-09-21,45600,PGR01_101727_Hereweg_N_ID_8611_2,0.0,0.0,1.0,groningen,0.0
2017-09-21,45900,PGR01_101727_Hereweg_N_ID_8611_1,516.0,10.9192167853356,,groningen,47.2561366024883
2017-09-21,45900,PGR01_101727_Hereweg_N_ID_8611_2,0.0,0.0,1.0,groningen,0.0
2017-09-21,46200,PGR01_101727_Hereweg_N_ID_8611_1,540.0,11.7950625574327,,groningen,45.7818682495854
2017-09-21,46200,PGR01_101727_Hereweg_N_ID_8611_2,12.0,0.25531914893617,1.0,groningen,47.0
2017-09-21,46500,PGR01_101727_Hereweg_N_ID_8611_1,540.0,11.8369623303143,,groningen,45.6198123244058
2017-09-21,46500,PGR01_101727_Hereweg_N_ID_8611_2,36.0,0.766637089618456,1.0,groningen,46.9583333333333
2017-09-21,46800,PGR01_101727_Hereweg_N_ID_8611_1,468.0,11.2375102375102,,groningen,41.6462356971066
2017-09-21,46800,PGR01_101727_Hereweg_N_ID_8611_2,12.0,0.375,1.0,groningen,32.0
2017-09-21,47100,PGR01_101727_Hereweg_N_ID_8611_1,420.0,9.43822417041626,,groningen,44.4998966348429
2017-09-21,47100,PGR01_101727_Hereweg_N_ID_8611_2,36.0,0.972972972972973,1.0,groningen,37.0
2017-09-21,47400,PGR01_101727_Hereweg_N_ID_8611_1,324.0,7.05444180945701,,groningen,45.9285098313029
2017-09-21,47400,PGR01_101727_Hereweg_N_ID_8611_2,0.0,0.0,1.0,groningen,0.0
2017-09-21,47700,PGR01_101727_Hereweg_N_ID_8611_1,528.0,11.7272082219353,,groningen,45.023503463714
2017-09-21,47700,PGR01_101727_Hereweg_N_ID_8611_2,0.0,0.0,1.0,groningen,0.0
2017-09-21,48000,PGR01_101727_Hereweg_N_ID_8611_1,420.0,9.16885402382297,,groningen,45.8072512561259
2017-09-21,48000,PGR01_101727_Hereweg_N_ID_8611_2,60.0,1.22086956521739,1.0,groningen,49.1452991452992
2017-09-21,48300,PGR01_101727_Hereweg_N_ID_8611_1,468.0,12.9017504234896,,groningen,36.2741476651057
2017-09-21,48300,PGR01_101727_Hereweg_N_ID_8611_2,60.0,1.25085540599218,1.0,groningen,47.9671748729484
2017-09-21,48600,PGR01_101727_Hereweg_N_ID_8611_1,504.0,11.0162195497996,,groningen,45.7507221712162
2017-09-21,48600,PGR01_101727_Hereweg_N_ID_8611_2,0.0,0.0,1.0,groningen,0.0
2017-09-21,48900,PGR01_101727_Hereweg_N_ID_8611_1,360.0,8.23979591836735,,groningen,43.6904024767802
2017-09-21,48900,PGR01_101727_Hereweg_N_ID_8611_2,12.0,0.292682926829268,1.0,groningen,41.0
2017-09-21,49200,PGR01_101727_Hereweg_N_ID_8611_1,528.0,11.5483193277311,,groningen,45.720938693833
2017-09-21,49200,PGR01_101727_Hereweg_N_ID_8611_2,60.0,1.30196078431373,1.0,groningen,46.0843373493976
2017-09-21,49500,PGR01_101727_Hereweg_N_ID_8611_1,576.0,12.8649223946785,,groningen,44.7729090257287
2017-09-21,49500,PGR01_101727_Hereweg_N_ID_8611_2,24.0,0.472618154538635,1.0,groningen,50.7809523809524
2017-09-21,49800,PGR01_101727_Hereweg_N_ID_8611_1,480.0,10.211778158948,,groningen,47.004546370742
2017-09-21,49800,PGR01_101727_Hereweg_N_ID_8611_2,24.0,0.477541371158393,1.0,groningen,50.2574257425743
2017-09-21,50100,PGR01_101727_Hereweg_N_ID_8611_1,516.0,11.8314268851353,,groningen,43.6126601642857
2017-09-21,50100,PGR01_101727_Hereweg_N_ID_8611_2,24.0,0.489795918367347,1.0,groningen,49.0
2017-09-21,50400,PGR01_101727_Hereweg_N_ID_8611_1,552.0,14.6016188277058,,groningen,37.8040275200589
2017-09-21,50400,PGR01_101727_Hereweg_N_ID_8611_2,24.0,0.498168498168498,1.0,groningen,48.1764705882353
2017-09-21,50700,PGR01_101727_Hereweg_N_ID_8611_1,432.0,9.30325086590797,,groningen,46.4353811615547
2017-09-21,50700,PGR01_101727_Hereweg_N_ID_8611_2,36.0,0.808139534883721,1.0,groningen,44.5467625899281
2017-09-21,51000,PGR01_101727_Hereweg_N_ID_8611_1,564.0,12.2268089053803,,groningen,46.1281438488676
2017-09-21,51000,PGR01_101727_Hereweg_N_ID_8611_2,36.0,1.16307692307692,1.0,groningen,30.952380952381
2017-09-21,51300,PGR01_101727_Hereweg_N_ID_8611_1,636.0,14.5610526315789,,groningen,43.6781609195402
2017-09-21,51300,PGR01_101727_Hereweg_N_ID_8611_2,24.0,0.541033434650456,1.0,groningen,44.3595505617978
2017-09-21,51600,PGR01_101727_Hereweg_N_ID_8611_1,468.0,9.44988050794932,,groningen,49.5244357435329
2017-09-21,51600,PGR01_101727_Hereweg_N_ID_8611_2,36.0,0.666666666666667,1.0,groningen,54.0
2017-09-21,51900,PGR01_101727_Hereweg_N_ID_8611_1,612.0,13.3064076472402,,groningen,45.9928792371644
2017-09-21,51900,PGR01_101727_Hereweg_N_ID_8611_2,48.0,1.11411149825784,1.0,groningen,43.0836591086787
2017-09-21,52200,PGR01_101727_Hereweg_N_ID_8611_1,408.0,8.73330034636319,,groningen,46.7177337110482
2017-09-21,52200,PGR01_101727_Hereweg_N_ID_8611_2,24.0,0.573333333333333,1.0,groningen,41.8604651162791
2017-09-21,52500,PGR01_101727_Hereweg_N_ID_8611_1,456.0,10.1695956217695,,groningen,44.8395410161505
2017-09-21,52500,PGR01_101727_Hereweg_N_ID_8611_2,12.0,0.222222222222222,1.0,groningen,54.0
2017-09-21,52800,PGR01_101727_Hereweg_N_ID_8611_1,624.0,14.0909729887464,,groningen,44.2836701552371
2017-09-21,52800,PGR01_101727_Hereweg_N_ID_8611_2,48.0,0.993274260702466,1.0,groningen,48.3250214961307
2017-09-21,53100,PGR01_101727_Hereweg_N_ID_8611_1,708.0,15.4471019900322,,groningen,45.8338399304195
2017-09-21,53100,PGR01_101727_Hereweg_N_ID_8611_2,48.0,1.0297080653142,1.0,groningen,46.6151539614808
2017-09-21,53400,PGR01_101727_Hereweg_N_ID_8611_1,516.0,11.0213151927438,,groningen,46.8183688585302
2017-09-21,53400,PGR01_101727_Hereweg_N_ID_8611_2,12.0,0.235294117647059,1.0,groningen,51.0
2017-09-21,53700,PGR01_101727_Hereweg_N_ID_8611_1,552.0,12.2096837944664,,groningen,45.2100160243441
2017-09-21,53700,PGR01_101727_Hereweg_N_ID_8611_2,72.0,2.89978791092259,1.0,groningen,24.8294020844761
2017-09-21,54000,PGR01_101727_Hereweg_N_ID_8611_1,684.0,15.501648705904,,groningen,44.1243388349711
2017-09-21,54000,PGR01_101727_Hereweg_N_ID_8611_2,24.0,0.648648648648649,1.0,groningen,37.0
2017-09-21,54300,PGR01_101727_Hereweg_N_ID_8611_1,624.0,14.4481058640374,,groningen,43.1890523139917
2017-09-21,54300,PGR01_101727_Hereweg_N_ID_8611_2,72.0,1.7781512605042,1.0,groningen,40.4914933837429
2017-09-21,54600,PGR01_101727_Hereweg_N_ID_8611_1,660.0,15.4321930921376,,groningen,42.7677385877356
2017-09-21,54600,PGR01_101727_Hereweg_N_ID_8611_2,12.0,0.307692307692308,1.0,groningen,39.0
2017-09-21,54900,PGR01_101727_Hereweg_N_ID_8611_1,696.0,16.0939857597334,,groningen,43.2459684251349
2017-09-21,54900,PGR01_101727_Hereweg_N_ID_8611_2,24.0,0.533596837944664,1.0,groningen,44.9777777777778
2017-09-21,55200,PGR01_101727_Hereweg_N_ID_8611_1,636.0,15.3172062904718,,groningen,41.5219321290743
2017-09-21,55200,PGR01_101727_Hereweg_N_ID_8611_2,204.0,6.44470123742116,1.0,groningen,31.6539110945088
2017-09-21,55500,PGR01_101727_Hereweg_N_ID_8611_1,564.0,12.2625571389097,,groningen,45.9936694778285
2017-09-21,55500,PGR01_101727_Hereweg_N_ID_8611_2,96.0,2.02002386456857,1.0,groningen,47.5241910176656
2017-09-21,55800,PGR01_101727_Hereweg_N_ID_8611_1,744.0,16.8426871568797,,groningen,44.1734738091422
2017-09-21,55800,PGR01_101727_Hereweg_N_ID_8611_2,12.0,0.272727272727273,1.0,groningen,44.0
2017-09-21,56100,PGR01_101727_Hereweg_N_ID_8611_1,468.0,10.9233143231162,,groningen,42.8441392563068
2017-09-21,56100,PGR01_101727_Hereweg_N_ID_8611_2,48.0,1.05609284332689,1.0,groningen,45.4505494505495
2017-09-21,56400,PGR01_101727_Hereweg_N_ID_8611_1,552.0,12.2680433875678,,groningen,44.9949500960672
2017-09-21,56400,PGR01_101727_Hereweg_N_ID_8611_2,60.0,1.32127659574468,1.0,groningen,45.4106280193237
2017-09-21,56700,PGR01_101727_Hereweg_N_ID_8611_1,480.0,10.0391849901563,,groningen,47.8126461929582
2017-09-21,56700,PGR01_101727_Hereweg_N_ID_8611_2,48.0,0.941880341880342,1.0,groningen,50.961887477314
2017-09-21,57000,PGR01_101727_Hereweg_N_ID_8611_1,660.0,13.8356737130204,,groningen,47.7027728240578
2017-09-21,57000,PGR01_101727_Hereweg_N_ID_8611_2,12.0,0.352941176470588,1.0,groningen,34.0
2017-09-21,57300,PGR01_101727_Hereweg_N_ID_8611_1,504.0,11.2626294533066,,groningen,44.7497631072318
2017-09-21,57300,PGR01_101727_Hereweg_N_ID_8611_2,24.0,0.546558704453441,1.0,groningen,43.9111111111111
2017-09-21,57600,PGR01_101727_Hereweg_N_ID_8611_1,252.0,5.29426649115109,,groningen,47.5986617638527
2017-09-21,57600,PGR01_101727_Hereweg_N_ID_8611_2,12.0,0.363636363636364,1.0,groningen,33.0
2017-09-21,57900,PGR01_101727_Hereweg_N_ID_8611_1,360.0,7.72435062404667,,groningen,46.6058595112558
2017-09-21,57900,PGR01_101727_Hereweg_N_ID_8611_2,24.0,0.631578947368421,1.0,groningen,38.0
2017-09-21,58200,PGR01_101727_Hereweg_N_ID_8611_1,396.0,7.88383045525903,,groningen,50.2293906810036
2017-09-21,58200,PGR01_101727_Hereweg_N_ID_8611_2,24.0,0.509838998211091,1.0,groningen,47.0736842105263
2017-09-21,58500,PGR01_101727_Hereweg_N_ID_8611_1,372.0,8.2755267978101,,groningen,44.9518210850867
2017-09-21,58500,PGR01_101727_Hereweg_N_ID_8611_2,12.0,0.444444444444444,1.0,groningen,27.0
2017-09-21,58800,PGR01_101727_Hereweg_N_ID_8611_1,552.0,12.5428571428571,,groningen,44.0091116173121
2017-09-21,58800,PGR01_101727_Hereweg_N_ID_8611_2,60.0,1.43690902962895,1.0,groningen,41.7562968586075
2017-09-21,59100,PGR01_101727_Hereweg_N_ID_8611_1,576.0,12.448649679029,,groningen,46.2700786712901
2017-09-21,59100,PGR01_101727_Hereweg_N_ID_8611_2,48.0,1.05122129589001,1.0,groningen,45.6611754229742
2017-09-21,59400,PGR01_101727_Hereweg_N_ID_8611_1,480.0,10.1804347826087,,groningen,47.1492632927611
2017-09-21,59400,PGR01_101727_Hereweg_N_ID_8611_2,60.0,13.0790697674419,1.0,groningen,4.58748221906117
2017-09-21,59700,PGR01_101727_Hereweg_N_ID_8611_1,480.0,12.2143798168764,,groningen,39.2979428506713
2017-09-21,59700,PGR01_101727_Hereweg_N_ID_8611_2,84.0,2.16415163783585,1.0,groningen,38.8142857142857
2017-09-21,60000,PGR01_101727_Hereweg_N_ID_8611_1,432.0,9.3687046877353,,groningen,46.1109635108402
2017-09-21,60000,PGR01_101727_Hereweg_N_ID_8611_2,96.0,2.44909698169223,1.0,groningen,39.198121069778
2017-09-21,60300,PGR01_101727_Hereweg_N_ID_8611_1,348.0,7.04761904761905,,groningen,49.3783783783784
2017-09-21,60300,PGR01_101727_Hereweg_N_ID_8611_2,132.0,2.68899521531101,1.0,groningen,49.0889679715303
2017-09-21,60600,PGR01_101727_Hereweg_N_ID_8611_1,216.0,4.54184582924079,,groningen,47.557756938682
2017-09-21,60600,PGR01_101727_Hereweg_N_ID_8611_2,36.0,0.772682926829268,1.0,groningen,46.5909090909091
2017-09-21,60900,PGR01_101727_Hereweg_N_ID_8611_1,348.0,7.51098389982111,,groningen,46.3321456471619
2017-09-21,60900,PGR01_101727_Hereweg_N_ID_8611_2,12.0,0.27906976744186,1.0,groningen,43.0
2017-09-21,61200,PGR01_101727_Hereweg_N_ID_8611_1,264.0,5.26796718687475,,groningen,50.1142073659383
2017-09-21,61200,PGR01_101727_Hereweg_N_ID_8611_2,12.0,0.230769230769231,1.0,groningen,52.0
2017-09-21,61500,PGR01_101727_Hereweg_N_ID_8611_1,408.0,9.10516611155985,,groningen,44.8097261489833
2017-09-21,61500,PGR01_101727_Hereweg_N_ID_8611_2,36.0,0.813458683819891,1.0,groningen,44.2554744525547
2017-09-21,61800,PGR01_101727_Hereweg_N_ID_8611_1,300.0,6.23211903419306,,groningen,48.1377198275618
2017-09-21,61800,PGR01_101727_Hereweg_N_ID_8611_2,24.0,0.452991452991453,1.0,groningen,52.9811320754717
2017-09-21,62100,PGR01_101727_Hereweg_N_ID_8611_1,312.0,6.70655884995508,,groningen,46.5216226354429
2017-09-21,62100,PGR01_101727_Hereweg_N_ID_8611_2,24.0,0.48,1.0,groningen,50.0
2017-09-21,62400,PGR01_101727_Hereweg_N_ID_8611_1,384.0,8.60598166539343,,groningen,44.6201275961521
2017-09-21,62400,PGR01_101727_Hereweg_N_ID_8611_2,24.0,0.514363885088919,1.0,groningen,46.6595744680851
2017-09-21,62700,PGR01_101727_Hereweg_N_ID_8611_1,312.0,6.79187319943848,,groningen,45.9372533671263
2017-09-21,62700,PGR01_101727_Hereweg_N_ID_8611_2,12.0,0.342857142857143,1.0,groningen,35.0
2017-09-21,63000,PGR01_101727_Hereweg_N_ID_8611_1,276.0,5.5529803619561,,groningen,49.7030390906651
2017-09-21,63000,PGR01_101727_Hereweg_N_ID_8611_2,0.0,0.0,1.0,groningen,0.0
2017-09-21,63300,PGR01_101727_Hereweg_N_ID_8611_1,300.0,6.62298136645963,,groningen,45.2968207821439
2017-09-21,63300,PGR01_101727_Hereweg_N_ID_8611_2,0.0,0.0,1.0,groningen,0.0
2017-09-21,63600,PGR01_101727_Hereweg_N_ID_8611_1,324.0,7.1717550741941,,groningen,45.1772260273973
2017-09-21,63600,PGR01_101727_Hereweg_N_ID_8611_2,24.0,0.667682926829268,1.0,groningen,35.9452054794521
2017-09-21,63900,PGR01_101727_Hereweg_N_ID_8611_1,270.0,5.6967032967033,,groningen,47.3958333333333
2017-09-21,63900,PGR01_101727_Hereweg_N_ID_8611_2,15.0,0.6,1.0,groningen,25.0
2017-09-21,64200,PGR01_101727_Hereweg_N_ID_8611_1,432.0,9.37343981070689,,groningen,46.0876699188429
2017-09-21,64200,PGR01_101727_Hereweg_N_ID_8611_2,24.0,0.413916146297948,1.0,groningen,57.9827586206897
2017-09-21,64500,PGR01_101727_Hereweg_N_ID_8611_1,276.0,6.05305840630198,,groningen,45.5967845465773
2017-09-21,64500,PGR01_101727_Hereweg_N_ID_8611_2,36.0,0.881578947368421,1.0,groningen,40.8358208955224
2017-09-21,64800,PGR01_101727_Hereweg_N_ID_8611_1,204.0,4.00641539695269,,groningen,50.9183346677342
2017-09-21,64800,PGR01_101727_Hereweg_N_ID_8611_2,0.0,0.0,1.0,groningen,0.0
2017-09-21,65100,PGR01_101727_Hereweg_N_ID_8611_1,336.0,6.91812884255547,,groningen,48.568046020358
2017-09-21,65100,PGR01_101727_Hereweg_N_ID_8611_2,0.0,0.0,1.0,groningen,0.0
2017-09-21,65400,PGR01_101727_Hereweg_N_ID_8611_1,240.0,4.87980028106403,,groningen,49.1823407058923
2017-09-21,65400,PGR01_101727_Hereweg_N_ID_8611_2,0.0,0.0,1.0,groningen,0.0
2017-09-21,65700,PGR01_101727_Hereweg_N_ID_8611_1,336.0,6.75588235294118,,groningen,49.734436221158
2017-09-21,65700,PGR01_101727_Hereweg_N_ID_8611_2,12.0,0.25531914893617,1.0,groningen,47.0
2017-09-21,66000,PGR01_101727_Hereweg_N_ID_8611_1,432.0,9.41256011453885,,groningen,45.8961212192125
2017-09-21,66000,PGR01_101727_Hereweg_N_ID_8611_2,12.0,0.226415094339623,1.0,groningen,53.0
2017-09-21,66300,PGR01_101727_Hereweg_N_ID_8611_1,372.0,7.94124865168055,,groningen,46.8440186571008
2017-09-21,66300,PGR01_101727_Hereweg_N_ID_8611_2,36.0,0.710743423909317,1.0,groningen,50.6511897106109
2017-09-21,66600,PGR01_101727_Hereweg_N_ID_8611_1,228.0,4.74658707146512,,groningen,48.0345133392073
2017-09-21,66600,PGR01_101727_Hereweg_N_ID_8611_2,0.0,0.0,1.0,groningen,0.0
2017-09-21,66900,PGR01_101727_Hereweg_N_ID_8611_1,324.0,6.84585834333734,,groningen,47.3278855259005
2017-09-21,66900,PGR01_101727_Hereweg_N_ID_8611_2,12.0,0.235294117647059,1.0,groningen,51.0
2017-09-21,67200,PGR01_101727_Hereweg_N_ID_8611_1,348.0,7.95916991670278,,groningen,43.7231524947975
2017-09-21,67200,PGR01_101727_Hereweg_N_ID_8611_2,0.0,0.0,1.0,groningen,0.0
2017-09-21,67500,PGR01_101727_Hereweg_N_ID_8611_1,516.0,10.9834960070985,,groningen,46.9795773282492
2017-09-21,67500,PGR01_101727_Hereweg_N_ID_8611_2,0.0,0.0,1.0,groningen,0.0
2017-09-21,67800,PGR01_101727_Hereweg_N_ID_8611_1,84.0,1.85845796543838,,groningen,45.1987623944918
2017-09-21,67800,PGR01_101727_Hereweg_N_ID_8611_2,0.0,0.0,1.0,groningen,0.0
2017-09-21,68100,PGR01_101727_Hereweg_N_ID_8611_1,144.0,2.79572501972971,,groningen,51.5072115403975
2017-09-21,68100,PGR01_101727_Hereweg_N_ID_8611_2,12.0,0.25,1.0,groningen,48.0
2017-09-21,68400,PGR01_101727_Hereweg_N_ID_8611_1,372.0,7.83102416861236,,groningen,47.503365075927
2017-09-21,68400,PGR01_101727_Hereweg_N_ID_8611_2,24.0,0.565410199556541,1.0,groningen,42.4470588235294
2017-09-21,68700,PGR01_101727_Hereweg_N_ID_8611_1,336.0,8.10502197844945,,groningen,41.4557790087917
2017-09-21,68700,PGR01_101727_Hereweg_N_ID_8611_2,12.0,0.631578947368421,1.0,groningen,19.0
2017-09-21,69000,PGR01_101727_Hereweg_N_ID_8611_1,360.0,7.7836784951702,,groningen,46.2506256165875
2017-09-21,69000,PGR01_101727_Hereweg_N_ID_8611_2,0.0,0.0,1.0,groningen,0.0
2017-09-21,69300,PGR01_101727_Hereweg_N_ID_8611_1,504.0,10.6503186723574,,groningen,47.3225276637139
2017-09-21,69300,PGR01_101727_Hereweg_N_ID_8611_2,12.0,0.218181818181818,1.0,groningen,55.0
2017-09-21,69600,PGR01_101727_Hereweg_N_ID_8611_1,288.0,5.83375543765894,,groningen,49.3678562767406
2017-09-21,69600,PGR01_101727_Hereweg_N_ID_8611_2,12.0,0.214285714285714,1.0,groningen,56.0
2017-09-21,69900,PGR01_101727_Hereweg_N_ID_8611_1,300.0,6.3179918386235,,groningen,47.4834421542021
